story_id,url,published,player,team,status,date,date_type,quote,notes,verified,reject_reason
29845271,https://www.espncricinfo.com/story/_/id/29845271/ipl-2020-one-chennai-super-kings-player-had-tested-positive-covid-19-back-fold,2020-09-09,Ruturaj Gaikwad,Chennai Super Kings,positive,2020-08-29,retrospective,"Ruturaj Gaikwad , the other player who was tested positive, is understood to be still in quarantine as he had started his isolation period at a later date.",Uncapped CSK player whose positive emerged 2020-08-29 (story 1230761); exact test date not stated; still in quarantine.,True,
1232859,https://www.espncricinfo.com/story/ipl-2020-csk-s-ruturaj-gaikwad-resumes-training-after-negative-covid-19-tests-1232859,2020-09-21,Ruturaj Gaikwad,Chennai Super Kings,positive,2020-08-29,retrospective,"Gaikwad was one of the ""10-12 members of the Super Kings contingent"" who tested positive in the first week of testing upon arrival in UAE.",Resumed training after two negative tests; positive in first week after arrival (approx late Aug 2020).,True,
29934905,https://www.espncricinfo.com/story/_/id/29934905/ipl-2020-csk-ruturaj-gaikwad-resumes-training-negative-covid-19-tests,2020-09-21,Ruturaj Gaikwad,Chennai Super Kings,positive,2020-08-29,retrospective,"Gaikwad was one of the ""10-12 members of the Super Kings contingent"" who tested positive in the first week of testing upon arrival in UAE.",Resumed training after two negative tests; positive in first week after arrival (approx late Aug 2020).,True,
1232859,https://www.espncricinfo.com/story/ipl-2020-csk-s-ruturaj-gaikwad-resumes-training-after-negative-covid-19-tests-1232859,2020-09-21,Deepak Chahar,Chennai Super Kings,positive,2020-08-28,retrospective,"Unlike Deepak Chahar , the fast bowler, Gaikwad wasn't cleared immediately upon completion of his two-week quarantine, and wasn't available for selection during their IPL opener on Saturday, which Super Kings won.",Implied past positive (completed two-week quarantine); approx date from earlier CSK stories.,True,
29934905,https://www.espncricinfo.com/story/_/id/29934905/ipl-2020-csk-ruturaj-gaikwad-resumes-training-negative-covid-19-tests,2020-09-21,Deepak Chahar,Chennai Super Kings,positive,2020-08-28,retrospective,"Unlike Deepak Chahar , the fast bowler, Gaikwad wasn't cleared immediately upon completion of his two-week quarantine, and wasn't available for selection during their IPL opener on Saturday, which Super Kings won.",Implied past positive (completed two-week quarantine); approx date from earlier CSK stories.,True,
29951741,https://www.espncricinfo.com/story/_/id/29951741/bangladesh-bowler-abu-jayed-tests-positive-covid-19,2020-09-23T14:26:05+00:00,Saif Hassan,Bangladesh,positive,2020-09-07,retrospective,The news about Abu Jayed testing positive came on the day Saif Hassan tested negative - in his third test - after two positives in the last two weeks .,"Two positives in prior two weeks, now negative on third test; date approximated from 'quarantined at home since September 7'.",True,
1236049,https://www.espncricinfo.com/story/wbbl-2020-sarah-glenn-reveals-she-battled-covid-19-in-april-ahead-of-wbbl-debut-1236049,2020-10-15T10:31:16+00:00,Sarah Glenn,England women / Perth Scorchers,positive,2020-10-15,retrospective,An antibody test later confirmed that Glenn had Covid-19.,Fell ill with Covid-19 in April 2020 (month only); confirmed later by antibody test.,True,
30119248,https://www.espncricinfo.com/story/_/id/30119248/wbbl-2020-sarah-glenn-reveals-battled-covid-19-april-ahead-wbbl-debut,2020-10-15T10:44:34+00:00,Sarah Glenn,England women / Perth Scorchers,positive,2020-10-15,retrospective,An antibody test later confirmed that Glenn had Covid-19.,Fell ill with Covid-19 in April 2020 (month only); confirmed later by antibody test.,True,
1238669,https://www.espncricinfo.com/story/mahmudullah-to-miss-psl-playoffs-after-testing-positive-for-covid-19-1238669,2020-11-08T06:37:46+00:00,Abu Jayed,Bangladesh,positive,2020-11-08,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had tested positive and subsequently recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
1238669,https://www.espncricinfo.com/story/mahmudullah-to-miss-psl-playoffs-after-testing-positive-for-covid-19-1238669,2020-11-08T06:37:46+00:00,Saif Hassan,Bangladesh,positive,2020-11-08,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had tested positive and subsequently recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
1238669,https://www.espncricinfo.com/story/mahmudullah-to-miss-psl-playoffs-after-testing-positive-for-covid-19-1238669,2020-11-08T06:37:46+00:00,Mashrafe Mortaza,Bangladesh,positive,2020-11-08,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had tested positive and subsequently recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
30275881,https://www.espncricinfo.com/story/_/id/30275881/mahmudullah-miss-psl-playoffs-testing-positive-covid-19,2020-11-08T06:37:46+00:00,Abu Jayed,Bangladesh,positive,2020-11-08,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had tested positive and subsequently recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
30275881,https://www.espncricinfo.com/story/_/id/30275881/mahmudullah-miss-psl-playoffs-testing-positive-covid-19,2020-11-08T06:37:46+00:00,Saif Hassan,Bangladesh,positive,2020-11-08,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had tested positive and subsequently recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
30275881,https://www.espncricinfo.com/story/_/id/30275881/mahmudullah-miss-psl-playoffs-testing-positive-covid-19,2020-11-08T06:37:46+00:00,Mashrafe Mortaza,Bangladesh,positive,2020-11-08,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had tested positive and subsequently recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
1238918,https://www.espncricinfo.com/story/mominul-haque-bangladesh-s-test-captain-positive-for-covid-19-with-mild-symptoms-1238918,2020-11-10T09:22:04+00:00,Abu Jayed,Bangladesh,positive,2020-11-10,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had also tested positive , and have since recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
1238918,https://www.espncricinfo.com/story/mominul-haque-bangladesh-s-test-captain-positive-for-covid-19-with-mild-symptoms-1238918,2020-11-10T09:22:04+00:00,Saif Hassan,Bangladesh,positive,2020-11-10,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had also tested positive , and have since recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
1238918,https://www.espncricinfo.com/story/mominul-haque-bangladesh-s-test-captain-positive-for-covid-19-with-mild-symptoms-1238918,2020-11-10T09:22:04+00:00,Mashrafe Mortaza,Bangladesh,positive,2020-11-10,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had also tested positive , and have since recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
30289565,"https://www.espncricinfo.com/story/_/id/30289565/mominul-haque,-bangladesh-test-captain,-positive-covid-19-mild-symptoms",2020-11-10T09:26:40+00:00,Abu Jayed,Bangladesh,positive,2020-11-10,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had also tested positive , and have since recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
30289565,"https://www.espncricinfo.com/story/_/id/30289565/mominul-haque,-bangladesh-test-captain,-positive-covid-19-mild-symptoms",2020-11-10T09:26:40+00:00,Saif Hassan,Bangladesh,positive,2020-11-10,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had also tested positive , and have since recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
30289565,"https://www.espncricinfo.com/story/_/id/30289565/mominul-haque,-bangladesh-test-captain,-positive-covid-19-mild-symptoms",2020-11-10T09:26:40+00:00,Mashrafe Mortaza,Bangladesh,positive,2020-11-10,retrospective,"Previously, Abu Jayed, Saif Hassan and Mashrafe Mortaza had also tested positive , and have since recovered.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
1239102,https://www.espncricinfo.com/story/bangladesh-selector-habibul-bashar-tests-positive-for-covid-19-1239102,2020-11-12T08:39:06+00:00,Mominul Haque,Bangladesh,positive,2020-11-12,retrospective,The news comes soon after Test captain Mominul Haque and allrounder Mahmudullah had also tested positive earlier this week in a spate of infections among the regulars to the Sher-e-Bangla National Stadium in Dhaka.,'Earlier this week'; PUBLISHED date used. Story headline subject Habibul Bashar excluded (selector).,True,
1239102,https://www.espncricinfo.com/story/bangladesh-selector-habibul-bashar-tests-positive-for-covid-19-1239102,2020-11-12T08:39:06+00:00,Mahmudullah,Bangladesh,positive,2020-11-12,retrospective,The news comes soon after Test captain Mominul Haque and allrounder Mahmudullah had also tested positive earlier this week in a spate of infections among the regulars to the Sher-e-Bangla National Stadium in Dhaka.,'Earlier this week'; PUBLISHED date used. Story headline subject Habibul Bashar excluded (selector).,True,
1239102,https://www.espncricinfo.com/story/bangladesh-selector-habibul-bashar-tests-positive-for-covid-19-1239102,2020-11-12T08:39:06+00:00,Abu Jayed,Bangladesh,positive,2020-11-12,retrospective,"In recent weeks, Abu Jayed, Saif Hassan and Mashrafe Mortaza, as well as a few cricketers and coaching staff from the Under-19 camp have all tested positive.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
1239102,https://www.espncricinfo.com/story/bangladesh-selector-habibul-bashar-tests-positive-for-covid-19-1239102,2020-11-12T08:39:06+00:00,Saif Hassan,Bangladesh,positive,2020-11-12,retrospective,"In recent weeks, Abu Jayed, Saif Hassan and Mashrafe Mortaza, as well as a few cricketers and coaching staff from the Under-19 camp have all tested positive.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
1239102,https://www.espncricinfo.com/story/bangladesh-selector-habibul-bashar-tests-positive-for-covid-19-1239102,2020-11-12T08:39:06+00:00,Mashrafe Mortaza,Bangladesh,positive,2020-11-12,retrospective,"In recent weeks, Abu Jayed, Saif Hassan and Mashrafe Mortaza, as well as a few cricketers and coaching staff from the Under-19 camp have all tested positive.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
30301071,https://www.espncricinfo.com/story/_/id/30301071/bangladesh-selector-habibul-bashar-tests-positive-covid-19,2020-11-12T08:39:06+00:00,Mominul Haque,Bangladesh,positive,2020-11-12,retrospective,The news comes soon after Test captain Mominul Haque and allrounder Mahmudullah had also tested positive earlier this week in a spate of infections among the regulars to the Sher-e-Bangla National Stadium in Dhaka.,'Earlier this week'; PUBLISHED date used. Story headline subject Habibul Bashar excluded (selector).,True,
30301071,https://www.espncricinfo.com/story/_/id/30301071/bangladesh-selector-habibul-bashar-tests-positive-covid-19,2020-11-12T08:39:06+00:00,Mahmudullah,Bangladesh,positive,2020-11-12,retrospective,The news comes soon after Test captain Mominul Haque and allrounder Mahmudullah had also tested positive earlier this week in a spate of infections among the regulars to the Sher-e-Bangla National Stadium in Dhaka.,'Earlier this week'; PUBLISHED date used. Story headline subject Habibul Bashar excluded (selector).,True,
30301071,https://www.espncricinfo.com/story/_/id/30301071/bangladesh-selector-habibul-bashar-tests-positive-covid-19,2020-11-12T08:39:06+00:00,Abu Jayed,Bangladesh,positive,2020-11-12,retrospective,"In recent weeks, Abu Jayed, Saif Hassan and Mashrafe Mortaza, as well as a few cricketers and coaching staff from the Under-19 camp have all tested positive.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
30301071,https://www.espncricinfo.com/story/_/id/30301071/bangladesh-selector-habibul-bashar-tests-positive-covid-19,2020-11-12T08:39:06+00:00,Saif Hassan,Bangladesh,positive,2020-11-12,retrospective,"In recent weeks, Abu Jayed, Saif Hassan and Mashrafe Mortaza, as well as a few cricketers and coaching staff from the Under-19 camp have all tested positive.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
30301071,https://www.espncricinfo.com/story/_/id/30301071/bangladesh-selector-habibul-bashar-tests-positive-covid-19,2020-11-12T08:39:06+00:00,Mashrafe Mortaza,Bangladesh,positive,2020-11-12,retrospective,"In recent weeks, Abu Jayed, Saif Hassan and Mashrafe Mortaza, as well as a few cricketers and coaching staff from the Under-19 camp have all tested positive.","Earlier infection mentioned in retrospect; no date given, PUBLISHED date used.",True,
1240153,https://www.espncricinfo.com/story/lpl-2020-shahid-afridi-to-end-his-quarantine-early-cleared-to-play-galle-gladiators-opening-game-1240153,2020-11-27T10:27:58+00:00,Shahid Afridi,Galle Gladiators,positive,2020-11-27,retrospective,"But having had Covid-19 in June, Afridi took an antibody test soon after arrival.",Past infection in June 2020 (year inferred from context); antibody test cleared him to end LPL quarantine early,True,
30398622,https://www.espncricinfo.com/story/_/id/30398622/lpl-2020-shahid-afridi-end-quarantine-early-cleared-play-galle-gladiators-opening-game/,2020-11-27T10:27:58+00:00,Shahid Afridi,Galle Gladiators,positive,2020-11-27,retrospective,"But having had Covid-19 in June, Afridi took an antibody test soon after arrival.",Past infection in June 2020 (year inferred from context); antibody test cleared him to end LPL quarantine early,True,
1240242,https://www.espncricinfo.com/story/bangabandhu-t20-cup-reserve-umpire-ali-arman-tests-positive-for-covid-19-1240242,2020-11-28T06:19:40+00:00,Mahmudullah,Bangladesh,positive,2020-11-28,retrospective,"Earlier this month, Bangladesh's T20I captain Mahmudullah, Test captain Mominul Haque and selector Habibul Bashar recovered from the condition.",Recovered 'earlier this month'; infection date not given,True,
1240242,https://www.espncricinfo.com/story/bangabandhu-t20-cup-reserve-umpire-ali-arman-tests-positive-for-covid-19-1240242,2020-11-28T06:19:40+00:00,Mominul Haque,Bangladesh,positive,2020-11-28,retrospective,"Earlier this month, Bangladesh's T20I captain Mahmudullah, Test captain Mominul Haque and selector Habibul Bashar recovered from the condition.",Recovered 'earlier this month'; infection date not given,True,
30404383,https://www.espncricinfo.com/story/_/id/30404383/bangabandhu-t20-cup-reserve-umpire-ali-arman-tests-positive-covid-19,2020-11-28T06:19:40+00:00,Mahmudullah,Bangladesh,positive,2020-11-28,retrospective,"Earlier this month, Bangladesh's T20I captain Mahmudullah, Test captain Mominul Haque and selector Habibul Bashar recovered from the condition.",Recovered 'earlier this month'; infection date not given,True,
30404383,https://www.espncricinfo.com/story/_/id/30404383/bangabandhu-t20-cup-reserve-umpire-ali-arman-tests-positive-covid-19,2020-11-28T06:19:40+00:00,Mominul Haque,Bangladesh,positive,2020-11-28,retrospective,"Earlier this month, Bangladesh's T20I captain Mahmudullah, Test captain Mominul Haque and selector Habibul Bashar recovered from the condition.",Recovered 'earlier this month'; infection date not given,True,
30442973,https://www.espncricinfo.com/story/_/id/30442973/pakistan-tour-new-zealand-how-did-eight-members-pakistan-squad-test-positive-covid-19,2020-12-02T15:14:25+00:00,Bismillah Khan,Balochistan,positive,2020-12-02,retrospective,Balochistan's wicketkeeper-batsman Bismillah Khan had tested positive for Covid-19 during the second round match against Southern Punjab in the Quaid-e-Azam trophy,During QeA Trophy round 2 (Oct/Nov 2020); exact date not given; quote truncated from longer sentence,True,
30442973,https://www.espncricinfo.com/story/_/id/30442973/pakistan-tour-new-zealand-how-did-eight-members-pakistan-squad-test-positive-covid-19,2020-12-02T15:14:25+00:00,Adnan Akmal,,positive,2020-12-02,retrospective,after which he was substituted on the field by Adnan Akmal - who himself would test positive a round later and is presently in quarantine in Lahore.,Tested positive a QeA round after Bismillah Khan; in quarantine in Lahore; team not stated; quote truncated,True,
30442973,https://www.espncricinfo.com/story/_/id/30442973/pakistan-tour-new-zealand-how-did-eight-members-pakistan-squad-test-positive-covid-19,2020-12-02T15:14:25+00:00,Sohail Tanvir,Multan Sultans,positive,2020-12-02,retrospective,"Sohail Tanvir, part of the franchise, played the PSL, but then tested positive on arrival in Sri Lanka for the Lanka Premier League.",Tested positive on arrival in Sri Lanka for LPL; date not given,True,
30442973,https://www.espncricinfo.com/story/_/id/30442973/pakistan-tour-new-zealand-how-did-eight-members-pakistan-squad-test-positive-covid-19,2020-12-02T15:14:25+00:00,Dilbar Hussain,Lahore Qalandars,positive,2020-12-02,retrospective,"Zaman, who was pulled out a day before the departure for New Zealand, tested negative but his Lahore Qalandars team-mate Dilbar Hussain tested positive after landing in Australia to play in the BBL.",Tested positive after landing in Australia for BBL; quarantine in Perth,True,
1240759,https://www.espncricinfo.com/story/pakistan-tour-of-new-zealand-how-did-so-many-pakistan-players-test-covid-positive-1240759,2020-12-03T15:14:25+00:00,Bismillah Khan,Balochistan,positive,2020-12-03,retrospective,Balochistan's wicketkeeper-batsman Bismillah Khan had tested positive for Covid-19 during the second round match against Southern Punjab in the Quaid-e-Azam trophy,During QeA Trophy round 2 (Oct/Nov 2020); exact date not given; quote truncated from longer sentence,True,
1240759,https://www.espncricinfo.com/story/pakistan-tour-of-new-zealand-how-did-so-many-pakistan-players-test-covid-positive-1240759,2020-12-03T15:14:25+00:00,Adnan Akmal,,positive,2020-12-03,retrospective,after which he was substituted on the field by Adnan Akmal - who himself would test positive a round later and is presently in quarantine in Lahore.,Tested positive a QeA round after Bismillah Khan; in quarantine in Lahore; team not stated; quote truncated,True,
1240759,https://www.espncricinfo.com/story/pakistan-tour-of-new-zealand-how-did-so-many-pakistan-players-test-covid-positive-1240759,2020-12-03T15:14:25+00:00,Sohail Tanvir,Multan Sultans,positive,2020-12-03,retrospective,"Sohail Tanvir, part of the franchise, played the PSL, but then tested positive on arrival in Sri Lanka for the Lanka Premier League.",Tested positive on arrival in Sri Lanka for LPL; date not given,True,
1240759,https://www.espncricinfo.com/story/pakistan-tour-of-new-zealand-how-did-so-many-pakistan-players-test-covid-positive-1240759,2020-12-03T15:14:25+00:00,Dilbar Hussain,Lahore Qalandars,positive,2020-12-03,retrospective,"Zaman, who was pulled out a day before the departure for New Zealand, tested negative but his Lahore Qalandars team-mate Dilbar Hussain tested positive after landing in Australia to play in the BBL.",Tested positive after landing in Australia for BBL; quarantine in Perth,True,
1240952,https://www.espncricinfo.com/story/south-africa-vs-england-1st-odi-cape-town-match-called-off-amid-covid-scare-1240952,2020-12-04T09:46:46+00:00,David Miller,South Africa,positive,2020-12-04,retrospective,"A contingent of South Africa players and support staff later arrived for a short net, including David Miller and Andile Phehlukwayo, who are understood to have been the two players who had previously tested positive for Covid-19.","Positive before T20I series vs England (late Nov 2020); identity 'understood', not confirmed by CSA",True,
1240952,https://www.espncricinfo.com/story/south-africa-vs-england-1st-odi-cape-town-match-called-off-amid-covid-scare-1240952,2020-12-04T09:46:46+00:00,Andile Phehlukwayo,South Africa,positive,2020-12-04,retrospective,"A contingent of South Africa players and support staff later arrived for a short net, including David Miller and Andile Phehlukwayo, who are understood to have been the two players who had previously tested positive for Covid-19.","Positive before T20I series vs England (late Nov 2020); identity 'understood', not confirmed by CSA",True,
30447585,"https://www.espncricinfo.com/story/_/id/30447585/south-africa-vs-england,-1st-odi,-cape-town-match-called-amid-covid-scare",2020-12-04T17:14:42+00:00,David Miller,South Africa,positive,2020-12-04,retrospective,"A contingent of South Africa players and support staff later arrived for a short net, including David Miller and Andile Phehlukwayo, who are understood to have been the two players who had previously tested positive for Covid-19.","Positive before T20I series vs England (late Nov 2020); identity 'understood', not confirmed by CSA",True,
30447585,"https://www.espncricinfo.com/story/_/id/30447585/south-africa-vs-england,-1st-odi,-cape-town-match-called-amid-covid-scare",2020-12-04T17:14:42+00:00,Andile Phehlukwayo,South Africa,positive,2020-12-04,retrospective,"A contingent of South Africa players and support staff later arrived for a short net, including David Miller and Andile Phehlukwayo, who are understood to have been the two players who had previously tested positive for Covid-19.","Positive before T20I series vs England (late Nov 2020); identity 'understood', not confirmed by CSA",True,
1241083,https://www.espncricinfo.com/story/south-africa-squad-clears-covid-19-tests-england-odi-series-to-take-place-1241083,2020-12-05T08:27:28+00:00,Andile Phehlukwayo,South Africa,positive,2020-12-05,retrospective,"Two players, understood to be Andile Phehlukwayo and David Miller, tested positive in the build-up to the T20I series, and the team's intra-squad warm-up match had to be cancelled.",Positive in build-up to T20I series vs England (late Nov 2020); identity 'understood',True,
1241083,https://www.espncricinfo.com/story/south-africa-squad-clears-covid-19-tests-england-odi-series-to-take-place-1241083,2020-12-05T08:27:28+00:00,David Miller,South Africa,positive,2020-12-05,retrospective,"Two players, understood to be Andile Phehlukwayo and David Miller, tested positive in the build-up to the T20I series, and the team's intra-squad warm-up match had to be cancelled.",Positive in build-up to T20I series vs England (late Nov 2020); identity 'understood',True,
30452796,https://www.espncricinfo.com/story/_/id/30452796/south-africa-squad-clears-covid-19-tests-england-odi-series-take-place%5Cu003eThe,2020-12-05T08:27:28+00:00,Andile Phehlukwayo,South Africa,positive,2020-12-05,retrospective,"Two players, understood to be Andile Phehlukwayo and David Miller, tested positive in the build-up to the T20I series, and the team's intra-squad warm-up match had to be cancelled.",Positive in build-up to T20I series vs England (late Nov 2020); identity 'understood',True,
30452796,https://www.espncricinfo.com/story/_/id/30452796/south-africa-squad-clears-covid-19-tests-england-odi-series-take-place%5Cu003eThe,2020-12-05T08:27:28+00:00,David Miller,South Africa,positive,2020-12-05,retrospective,"Two players, understood to be Andile Phehlukwayo and David Miller, tested positive in the build-up to the T20I series, and the team's intra-squad warm-up match had to be cancelled.",Positive in build-up to T20I series vs England (late Nov 2020); identity 'understood',True,
30497857,https://www.espncricinfo.com/story/_/id/30497857/nepal-paras-khadka-tests-positive-covid-19,2020-12-11T00:00:00+00:00,Sandeep Lamichhane,Nepal,positive,2020-12-11,retrospective,"The 33-year old was part of the Nepal training camp, at Tribhuvan University Stadium in Kathmandu, which included the BBL-bound Sandeep Lamichhane , Gyanendra Malla and Dipendra Singh Airee who had contracted the coronavirus too.",Earlier infection mentioned in retrospect; date not given in this story,True,
30497857,https://www.espncricinfo.com/story/_/id/30497857/nepal-paras-khadka-tests-positive-covid-19,2020-12-11T00:00:00+00:00,Gyanendra Malla,Nepal,positive,2020-12-11,retrospective,"The 33-year old was part of the Nepal training camp, at Tribhuvan University Stadium in Kathmandu, which included the BBL-bound Sandeep Lamichhane , Gyanendra Malla and Dipendra Singh Airee who had contracted the coronavirus too.",Earlier infection mentioned in retrospect; date not given in this story,True,
30497857,https://www.espncricinfo.com/story/_/id/30497857/nepal-paras-khadka-tests-positive-covid-19,2020-12-11T00:00:00+00:00,Dipendra Singh Airee,Nepal,positive,2020-12-11,retrospective,"The 33-year old was part of the Nepal training camp, at Tribhuvan University Stadium in Kathmandu, which included the BBL-bound Sandeep Lamichhane , Gyanendra Malla and Dipendra Singh Airee who had contracted the coronavirus too.",Earlier infection mentioned in retrospect; date not given in this story,True,
1243544,https://www.espncricinfo.com/story/nepal-s-paras-khadka-tests-positive-for-covid-19-1243544,2020-12-11T18:06:08+00:00,Sandeep Lamichhane,Nepal,positive,2020-12-11,retrospective,"The 33-year old was part of the Nepal training camp, at Tribhuvan University Stadium in Kathmandu, which included the BBL-bound Sandeep Lamichhane , Gyanendra Malla and Dipendra Singh Airee who had contracted the coronavirus too.",Earlier infection mentioned in retrospect; date not given in this story,True,
1243544,https://www.espncricinfo.com/story/nepal-s-paras-khadka-tests-positive-for-covid-19-1243544,2020-12-11T18:06:08+00:00,Gyanendra Malla,Nepal,positive,2020-12-11,retrospective,"The 33-year old was part of the Nepal training camp, at Tribhuvan University Stadium in Kathmandu, which included the BBL-bound Sandeep Lamichhane , Gyanendra Malla and Dipendra Singh Airee who had contracted the coronavirus too.",Earlier infection mentioned in retrospect; date not given in this story,True,
1243544,https://www.espncricinfo.com/story/nepal-s-paras-khadka-tests-positive-for-covid-19-1243544,2020-12-11T18:06:08+00:00,Dipendra Singh Airee,Nepal,positive,2020-12-11,retrospective,"The 33-year old was part of the Nepal training camp, at Tribhuvan University Stadium in Kathmandu, which included the BBL-bound Sandeep Lamichhane , Gyanendra Malla and Dipendra Singh Airee who had contracted the coronavirus too.",Earlier infection mentioned in retrospect; date not given in this story,True,
30501091,https://www.espncricinfo.com/story/_/id/30501091/bbl-2020-21-mujeeb-ur-rahman-links-brisbane-heat-covid-recovery,2020-12-12T00:00:00+00:00,Mujeeb Ur Rahman,Brisbane Heat,positive,2020-12-12,retrospective,Mujeeb is set to be available for Monday night's clash with the Sydney Thunder but it remains to be seen whether he will be selected after he was hospitalised following a positive test for Covid-19 while in quarantine in Australia.,"Recovered and released from hospital; earlier positive in quarantine, date not given",True,
1243597,https://www.espncricinfo.com/story/bbl-2020-21-mujeeb-ur-rahman-links-up-with-brisbane-heat-after-covid-recovery-1243597,2020-12-12T06:20:31+00:00,Mujeeb Ur Rahman,Brisbane Heat,positive,2020-12-12,retrospective,Mujeeb is set to be available for Monday night's clash with the Sydney Thunder but it remains to be seen whether he will be selected after he was hospitalised following a positive test for Covid-19 while in quarantine in Australia.,"Recovered and released from hospital; earlier positive in quarantine, date not given",True,
1246402,https://www.espncricinfo.com/story/england-in-sri-lanka-2021-england-touring-party-in-sri-lanka-faces-anxious-wait-on-covid-19-test-results-1246402,2021-01-05,Moeen Ali,England,positive,2021-01-03,retrospective,"Instead, the squad was consigned to their rooms as they await the results of a further round of medical tests following the positive Covid-19 result revealed by Moeen Ali on Monday.",Result revealed Monday Jan 4; test on arrival Jan 3 per other stories,True,
30655348,https://www.espncricinfo.com/story/_/id/30655348/england-sri-lanka-2021-england-touring-party-sri-lanka-faces-anxious-wait-covid-19-test-results,2021-01-05,Moeen Ali,England,positive,2021-01-03,retrospective,"Instead, the squad was consigned to their rooms as they await the results of a further round of medical tests following the positive Covid-19 result revealed by Moeen Ali on Monday.",Result revealed Monday Jan 4; test on arrival Jan 3 per other stories,True,
1246600,https://www.espncricinfo.com/story/england-in-sri-lanka-2020-21-no-new-positive-tests-for-england-gives-boost-to-sri-lanka-series-prospects-1246600,2021-01-06,Moeen Ali,England,positive,2021-01-03,retrospective,"The squad will hold their first training session of the tour in Hambantota on Wednesday afternoon, where Moeen Ali has now returned to stay in separate accommodation, after an aborted plan to relocate him to Galle following his positive Covid test.",Positive on arrival in Sri Lanka (Jan 3); now has mild symptoms,True,
30660509,https://www.espncricinfo.com/story/_/id/30660509/england-sri-lanka-2020-21-no-new-positive-tests-england-gives-boost-sri-lanka-series-prospects,2021-01-06,Moeen Ali,England,positive,2021-01-03,retrospective,"The squad will hold their first training session of the tour in Hambantota on Wednesday afternoon, where Moeen Ali has now returned to stay in separate accommodation, after an aborted plan to relocate him to Galle following his positive Covid test.",Positive on arrival in Sri Lanka (Jan 3); now has mild symptoms,True,
1246884,https://www.espncricinfo.com/story/jack-leach-admits-covid-19-concerns-meant-he-feared-he-had-played-his-last-test-1246884,2021-01-07,Moeen Ali,England,positive,2021-01-03,retrospective,"""When Moeen Ali had a positive test, with that comes uncertainty.",Mentioned in Jack Leach quote; date from arrival test Jan 3 (not stated in this story),True,
30668876,https://www.espncricinfo.com/story/_/id/30668876/jack-leach-admits-covid-19-concerns-meant-feared-had-played-last-test,2021-01-07,Moeen Ali,England,positive,2021-01-03,retrospective,"""When Moeen Ali had a positive test, with that comes uncertainty.",Mentioned in Jack Leach quote; date from arrival test Jan 3 (not stated in this story),True,
1246968,https://www.espncricinfo.com/story/england-in-sri-lanka-2020-21-joe-root-finds-form-as-england-clear-next-round-of-covid-tests-1246968,2021-01-08,Moeen Ali,England,positive,2021-01-03,retrospective,"Moeen Ali, the one man to test positive in the tour party to date, remains in isolation and is said to be improving having experienced mild symptoms.",Date not stated in story; positive on arrival Jan 3,True,
1247605,https://www.espncricinfo.com/story/england-in-sri-lanka-2021-moeen-ali-faces-extended-quarantine-set-to-miss-second-sri-lanka-test-1247605,2021-01-12,Moeen Ali,England,positive,2021-01-03,retrospective,"Moeen, who tested positive for Covid-19 shortly after arrival in the country, has been in isolation since January 3.",Isolation since January 3; quarantine extended,True,
30697686,"https://www.espncricinfo.com/story/_/id/30697686/england-sri-lanka-2021-moeen-ali-faces-extended-quarantine,-set-miss-second-sri-lanka-test",2021-01-12,Moeen Ali,England,positive,2021-01-03,retrospective,"Moeen, who tested positive for Covid-19 shortly after arrival in the country, has been in isolation since January 3.",Isolation since January 3; quarantine extended,True,
